transaction_id,sale_date_str,customer_email,product_category,product_name,sales_rep,quantity,unit_price,discount_percent,total_amount,payment_method,order_priority,is_weekend,is_month_end,is_holiday_season,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN000137,2024-08-06,oscar98@example.com,Sports,Bicycle,Lisa Jackson,8,31.12,28.4,178.26,Debit Card,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000138,2025-03-01,farrelldebra@example.net,Home & Garden,Cookware,Gabrielle Davis,11,389.7,16.1,3596.54,Debit Card,High,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
TXN000139,2024-07-08,dmorgan@example.com,Electronics,Headphones,Patty Perez,6,1128.78,2.2,6623.68,Bank Transfer,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
TXN000140,2023-10-29,nicholas27@example.org,Electronics,Headphones,Holly Wood,9,1880.95,22.6,13102.7,Paypal,Low,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0
TXN000141,2024-10-29,lisa80@example.net,Clothing,Sweater,Lisa Hensley,8,57.45,26.8,336.43,Debit Card,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN000142,2024-03-30,uparrish@example.org,Books,Textbook,Patty Perez,8,59.61,9.0,433.96,Cash,High,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN000143,2024-05-17,ericolson@example.org,Electronics,Camera,Margaret Hawkins Dds,10,1176.39,21.6,9222.9,Bank Transfer,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
TXN000144,2024-12-08,lindsaybruce@example.net,Clothing,T-Shirt,Holly Wood,4,20.4,9.4,73.93,Paypal,Low,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
TXN000145,2024-05-18,anthony44@example.com,Clothing,Jacket,Monica Herrera,11,151.34,11.3,1476.62,Bank Transfer,High,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN000146,2023-09-12,vjones@example.net,Books,Biography,Ethan Adams,9,30.89,28.2,199.61,Debit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
TXN000147,2025-03-02,xpeterson@example.com,Home & Garden,Bedding,Matthew Foster,5,248.04,17.2,1026.89,Cash,Low,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
TXN000148,2025-01-24,moorekaren@example.org,Home & Garden,Furniture,Derek Zuniga,11,223.74,14.4,2106.74,Cash,Low,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000149,2023-11-16,nperry@example.net,Books,Manual,Monica Herrera,11,73.36,6.8,752.09,Paypal,Medium,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
TXN000150,2024-02-07,trose@example.org,Electronics,Camera,Monica Herrera,11,1873.31,26.4,15166.32,Cash,Low,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
TXN000151,2024-04-30,sierra24@example.com,Electronics,Smart Watch,Noah Rhodes,12,1708.15,1.1,20272.32,Debit Card,Medium,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN000152,2023-11-28,smithjulie@example.org,Home & Garden,Sofa,Brian Ramirez,2,744.55,10.1,1338.7,Bank Transfer,Urgent,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
TXN000153,2024-08-11,charles06@example.org,Home & Garden,Lamp,Lisa Jackson,12,380.66,7.7,4216.19,Cash,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN000154,2023-11-17,amckinney@example.com,Sports,Bicycle,Gabrielle Davis,2,108.69,4.2,208.25,Credit Card,Urgent,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
TXN000155,2024-07-24,xcollier@example.org,Home & Garden,Plant,Ryan Munoz,1,227.7,10.8,203.11,Paypal,High,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000156,2024-02-08,fosterkyle@example.com,Electronics,Smart Watch,Jamie Arnold,10,480.66,28.7,3427.11,Bank Transfer,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
TXN000157,2024-05-18,schmidtjames@example.com,Books,Manual,Ethan Adams,11,62.83,26.2,510.05,Bank Transfer,Low,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
TXN000158,2024-11-29,curtisscott@example.org,Electronics,Monitor,Patty Perez,10,1096.49,4.9,10427.62,Credit Card,Urgent,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
TXN000159,2024-08-02,kmarshall@example.net,Electronics,Camera,Tommy Walter,3,1050.83,13.7,2720.6,Cash,High,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN000160,2023-10-12,michelle52@example.com,Electronics,Smart Watch,Noah Rhodes,7,721.83,1.9,4956.81,Paypal,Medium,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
TXN000161,2024-08-05,bellcharles@example.com,Clothing,Shorts,Angie Henderson,7,121.72,26.7,624.55,Paypal,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000163,2024-01-13,kstout@example.net,Clothing,Jeans,Matthew Foster,4,282.16,21.8,882.6,Bank Transfer,Medium,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
TXN000164,2025-02-24,hayeslisa@example.com,Electronics,Laptop,Gina Moore,11,1421.41,1.5,15400.98,Paypal,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN000165,2024-12-05,hritter@example.net,Clothing,Jacket,Ryan Munoz,12,179.19,17.3,1778.28,Debit Card,Medium,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
TXN000166,2023-09-29,rschroeder@example.net,Sports,Yoga Mat,Brian Ramirez,10,442.26,27.3,3215.23,Bank Transfer,Urgent,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
TXN000167,2025-03-04,grantpaul@example.com,Books,Textbook,Ethan Adams,5,36.35,22.6,140.67,Cash,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000168,2025-08-01,mathewaguilar@example.org,Books,Biography,Jamie Arnold,3,37.19,7.6,103.09,Paypal,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN000169,2024-04-16,tanderson@example.org,Electronics,Tablet,Abigail Shaffer,1,1753.56,5.6,1655.36,Paypal,Low,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
TXN000170,2025-02-02,elizabethcalderon@example.net,Clothing,Jeans,Derek Zuniga,8,275.62,20.9,1744.12,Debit Card,Urgent,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
TXN000171,2024-05-11,andrew42@example.org,Sports,Bicycle,Abigail Shaffer,6,266.15,14.9,1358.96,Cash,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN000172,2024-09-17,ericphillips@example.org,Electronics,Camera,Cristian Santos,1,558.51,28.0,402.13,Cash,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
TXN000173,2023-11-29,stanleynancy@example.net,Sports,Bicycle,Dylan Miller,11,472.86,10.1,4676.11,Paypal,High,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
TXN000174,2025-01-26,jenniferwilliams@example.com,Clothing,Jeans,Matthew Foster,9,297.24,28.7,1907.39,Credit Card,Medium,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
TXN000175,2025-05-09,pyoung@example.com,Clothing,T-Shirt,Allison Hill,10,196.75,28.0,1416.6,Credit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN000176,2024-09-13,smurray@example.com,Electronics,Laptop,Daniel Wagner,5,83.43,24.4,315.37,Credit Card,Medium,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
TXN000177,2025-06-28,moniquewilliams@example.com,Clothing,Jacket,Gina Moore,5,241.56,2.4,1178.81,Bank Transfer,Low,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN000178,2024-08-02,mitchellkathryn@example.com,Electronics,Laptop,Margaret Hawkins Dds,8,159.42,0.3,1271.53,Paypal,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
TXN000179,2024-07-07,lisawilkerson@example.org,Books,Fiction,Derek Zuniga,12,72.13,14.3,741.78,Cash,Low,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN000180,2025-06-01,brooksanthony@example.org,Clothing,Shorts,Connie Lawrence,10,56.09,24.6,422.92,Cash,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
TXN000181,2025-05-26,mitchellmaria@example.net,Books,Textbook,Michele Williams,12,60.69,15.0,619.04,Credit Card,High,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000182,2025-05-29,bullockandrew@example.org,Books,Cookbook,Jamie Arnold,6,12.07,8.2,66.48,Debit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN000183,2024-04-09,srodriguez@example.org,Clothing,Sweater,Lisa Hensley,10,99.18,7.4,918.41,Debit Card,Urgent,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
TXN000184,2024-10-09,fbrown@example.net,Home & Garden,Plant,Daniel Wagner,5,104.23,2.6,507.6,Paypal,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000185,2024-02-22,kellysmith@example.com,Books,Fiction,Holly Wood,7,10.86,12.4,66.59,Bank Transfer,Urgent,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
TXN000186,2025-04-21,carlos88@example.net,Clothing,Jeans,Jamie Arnold,3,33.03,13.0,86.21,Credit Card,Urgent,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN000187,2023-09-01,qzavala@example.net,Books,Cookbook,Dylan Miller,5,10.47,11.9,46.12,Cash,Medium,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000188,2023-12-01,ingramjill@example.com,Home & Garden,Plant,Lisa Jackson,8,268.49,28.9,1527.17,Paypal,Urgent,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
TXN000189,2024-08-25,mariacohen@example.net,Home & Garden,Decor,Ethan Adams,10,179.85,29.9,1260.75,Paypal,High,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN000190,2025-04-25,mjohnson@example.org,Electronics,Monitor,Lisa Hensley,11,1023.64,19.0,9120.63,Paypal,Urgent,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
TXN000191,2024-03-03,ihays@example.com,Books,Biography,Margaret Hawkins Dds,12,39.28,1.1,466.18,Bank Transfer,Medium,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN000192,2025-05-01,glennmartin@example.org,Home & Garden,Lamp,Daniel Wagner,7,774.28,9.9,4883.38,Credit Card,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000193,2025-02-07,lmorgan@example.com,Sports,Yoga Mat,Ryan Munoz,10,351.41,4.5,3355.97,Credit Card,Low,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000194,2024-10-16,mmiller@example.org,Clothing,Dress,Angie Henderson,4,163.52,10.4,586.06,Cash,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000195,2025-02-05,kirk96@example.org,Electronics,Monitor,Derek Zuniga,3,1863.35,22.2,4349.06,Cash,Medium,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
TXN000196,2025-04-25,christina64@example.net,Sports,Soccer Ball,Michele Williams,7,209.88,22.1,1144.48,Bank Transfer,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000197,2025-06-09,william20@example.org,Clothing,Dress,Abigail Shaffer,2,179.54,24.0,272.9,Cash,High,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN000198,2024-06-12,youngdeanna@example.com,Sports,Bicycle,Connie Lawrence,7,313.43,17.6,1807.86,Bank Transfer,Low,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
TXN000199,2025-04-03,xrush@example.com,Clothing,Dress,Lisa Hensley,3,121.39,4.2,348.87,Bank Transfer,Urgent,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN000200,2025-03-13,debra31@example.org,Books,Manual,Carla Gray,3,48.84,14.7,124.98,Paypal,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000201,2024-02-02,greenjorge@example.com,Sports,Tennis Racket,Brian Ramirez,9,262.61,14.8,2013.69,Paypal,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000202,2025-07-18,taylorcharles@example.org,Clothing,Dress,Holly Wood,5,62.94,13.7,271.59,Bank Transfer,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN000203,2024-04-01,elizabeth18@example.net,Home & Garden,Decor,Michele Williams,9,662.52,1.2,5891.13,Debit Card,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
TXN000204,2024-01-23,laurahicks@example.org,Home & Garden,Decor,Abigail Shaffer,6,693.2,2.6,4051.06,Debit Card,High,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN000205,2023-11-28,angela57@example.net,Books,Manual,Carla Gray,4,66.95,24.2,202.99,Cash,High,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
TXN000206,2025-05-20,xfox@example.com,Home & Garden,Plant,Gabrielle Davis,9,788.75,20.4,5650.6,Credit Card,Medium,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
TXN000207,2023-11-27,coleerin@example.com,Clothing,Jeans,Dylan Miller,11,126.92,4.3,1336.09,Paypal,Low,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN000208,2025-07-27,katrinaanderson@example.net,Sports,Bicycle,Margaret Hawkins Dds,6,238.25,14.6,1220.79,Paypal,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN000209,2025-08-19,fred53@example.com,Clothing,Shoes,Patty Perez,6,251.08,10.1,1354.33,Cash,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000210,2024-12-17,cynthiapierce@example.org,Sports,Basketball,Connie Lawrence,8,239.13,29.8,1342.95,Cash,High,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
TXN000211,2025-01-12,brittanycarpenter@example.org,Home & Garden,Sofa,Margaret Hawkins Dds,3,65.14,18.8,158.68,Paypal,Low,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
TXN000213,2025-07-10,bmontgomery@example.com,Clothing,Shoes,Angie Henderson,2,104.31,26.4,153.54,Debit Card,Low,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
TXN000214,2024-06-30,zsanchez@example.net,Books,Manual,Angie Henderson,4,53.97,4.5,206.17,Debit Card,Low,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN000215,2024-05-10,dperry@example.org,Books,Manual,Carla Gray,6,65.38,7.4,363.25,Bank Transfer,High,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN000216,2024-10-29,theresa25@example.net,Electronics,Monitor,Gina Moore,4,1059.61,15.3,3589.96,Credit Card,Low,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
TXN000217,2024-04-01,gwright@example.org,Clothing,Shoes,Derek Zuniga,1,296.26,28.0,213.31,Cash,Low,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TXN000218,2024-04-18,lisapeck@example.net,Electronics,Camera,Matthew Foster,1,1849.03,28.5,1322.06,Bank Transfer,Urgent,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
TXN000219,2023-09-07,tjimenez@example.com,Electronics,Smart Watch,Monica Herrera,5,213.01,2.4,1039.49,Bank Transfer,Low,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
TXN000220,2024-03-25,jasongomez@example.org,Home & Garden,Furniture,Carla Gray,4,69.88,2.6,272.25,Bank Transfer,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000221,2025-03-07,booneryan@example.com,Electronics,Laptop,Jamie Arnold,3,1018.01,10.4,2736.41,Debit Card,High,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
TXN000222,2024-03-31,hudsonjames@example.net,Electronics,Monitor,Dylan Miller,7,580.36,1.9,3985.33,Paypal,Low,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
TXN000223,2023-11-27,marcia99@example.org,Sports,Bicycle,Noah Rhodes,2,449.25,20.2,717.0,Credit Card,Low,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
TXN000224,2024-11-29,angela52@example.org,Sports,Yoga Mat,Monica Herrera,1,285.38,27.4,207.19,Debit Card,High,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
TXN000225,2024-08-08,jenniferbrock@example.net,Home & Garden,Decor,Lisa Hensley,9,546.83,1.6,4842.73,Credit Card,High,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000226,2024-05-07,francisco94@example.net,Home & Garden,Plant,Jamie Arnold,6,180.52,16.9,900.07,Paypal,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN000227,2025-01-24,thomas05@example.com,Books,Non-Fiction,Allison Hill,1,26.31,10.4,23.57,Cash,High,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN000228,2025-04-19,carlsonjoseph@example.net,Electronics,Smartphone,Noah Rhodes,8,1924.31,29.2,10899.29,Credit Card,Urgent,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
TXN000229,2025-03-02,silvageorge@example.net,Home & Garden,Cookware,Patty Perez,2,416.71,19.1,674.24,Paypal,High,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
TXN000230,2024-01-15,anthonyvaughan@example.org,Home & Garden,Decor,Abigail Shaffer,12,669.72,9.8,7249.05,Credit Card,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
TXN000231,2025-06-27,roberthampton@example.com,Clothing,T-Shirt,Dylan Miller,7,49.41,10.7,308.86,Cash,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000232,2024-10-01,annbolton@example.com,Clothing,Shorts,Ethan Adams,12,186.94,6.5,2097.47,Credit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN000233,2024-01-16,amy49@example.com,Books,Fiction,Dylan Miller,3,12.18,12.1,32.12,Credit Card,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000234,2024-08-26,kellie37@example.com,Electronics,Laptop,Lisa Jackson,3,436.36,12.0,1151.99,Bank Transfer,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
TXN000235,2025-07-15,keith98@example.com,Electronics,Smartphone,Dylan Miller,3,229.36,25.4,513.31,Credit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
TXN000236,2024-04-01,xcardenas@example.org,Sports,Weights,Noah Rhodes,3,189.89,27.2,414.72,Debit Card,Medium,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
TXN000237,2024-02-02,vdouglas@example.com,Home & Garden,Cookware,Margaret Hawkins Dds,1,92.98,11.5,82.29,Debit Card,Urgent,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN000238,2024-02-24,derrick99@example.org,Home & Garden,Cookware,Gina Moore,10,414.35,11.7,3658.71,Bank Transfer,Low,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN000239,2024-08-20,briangutierrez@example.net,Sports,Bicycle,Tommy Walter,4,487.51,3.0,1891.54,Bank Transfer,Urgent,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN000240,2024-08-24,richarddonovan@example.com,Home & Garden,Decor,Lisa Jackson,4,484.2,24.2,1468.09,Cash,Medium,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
TXN000242,2025-05-30,robertmonroe@example.org,Electronics,Smartphone,Lisa Jackson,2,1700.64,25.8,2523.75,Paypal,High,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
TXN000243,2024-11-30,nancy04@example.net,Home & Garden,Lamp,Ethan Adams,7,638.68,28.8,3183.18,Bank Transfer,Medium,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
TXN000244,2024-08-17,ismall@example.net,Books,Non-Fiction,Noah Rhodes,5,18.91,21.9,73.84,Bank Transfer,High,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
TXN000245,2023-08-30,twong@example.org,Books,Non-Fiction,Margaret Hawkins Dds,8,19.85,22.4,123.23,Debit Card,High,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
TXN000246,2025-05-23,gregorychase@example.com,Sports,Basketball,Dylan Miller,2,188.23,23.6,287.62,Paypal,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN000247,2025-08-15,lopezdonald@example.com,Sports,Weights,Dylan Miller,8,398.59,17.3,2637.07,Debit Card,High,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN000248,2024-11-06,stephanie49@example.net,Electronics,Tablet,Carla Gray,6,381.71,11.3,2031.46,Cash,Low,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
TXN000249,2024-06-29,contrerassteven@example.org,Sports,Soccer Ball,Tommy Walter,3,45.71,9.9,123.55,Bank Transfer,High,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
TXN000250,2024-02-07,hannah45@example.net,Home & Garden,Lamp,Ryan Munoz,9,675.89,4.6,5803.19,Credit Card,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
TXN000251,2025-05-03,robert87@example.net,Electronics,Laptop,Patty Perez,2,973.46,3.5,1878.78,Paypal,Urgent,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
TXN000252,2023-10-19,foxallison@example.com,Clothing,Dress,Noah Rhodes,8,27.72,13.2,192.49,Bank Transfer,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN000253,2025-06-13,ashleyhernandez@example.com,Electronics,Smart Watch,Derek Zuniga,10,493.65,1.8,4847.64,Paypal,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
TXN000254,2025-05-09,gdavis@example.com,Sports,Yoga Mat,Matthew Foster,12,36.67,17.1,364.79,Credit Card,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN000255,2025-03-03,hansenemily@example.com,Clothing,Shorts,Tommy Walter,11,139.09,29.9,1072.52,Cash,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TXN000256,2025-02-14,bethwilliams@example.com,Books,Biography,Daniel Wagner,9,42.07,26.2,279.43,Paypal,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000257,2024-07-02,andersenthomas@example.com,Books,Cookbook,Jamie Arnold,2,74.74,16.9,124.22,Bank Transfer,Urgent,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
TXN000258,2025-06-25,ybrooks@example.com,Sports,Bicycle,Ethan Adams,3,316.76,20.4,756.42,Cash,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN000259,2025-06-29,rbennett@example.net,Home & Garden,Plant,Cristian Santos,5,265.99,25.3,993.47,Debit Card,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
TXN000260,2025-03-07,victorialong@example.org,Home & Garden,Plant,Jamie Arnold,2,170.65,6.3,319.8,Bank Transfer,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN000261,2024-06-09,steven86@example.net,Electronics,Tablet,Gina Moore,9,1764.7,0.9,15739.36,Credit Card,Low,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0
TXN000262,2024-07-10,jacob10@example.net,Home & Garden,Furniture,Jamie Arnold,8,416.47,19.1,2695.39,Debit Card,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
TXN000263,2024-07-31,jamiegarcia@example.org,Clothing,Shorts,Allison Hill,6,61.6,26.8,270.55,Cash,Medium,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000264,2025-03-27,moralesjimmy@example.org,Books,Non-Fiction,Cristian Santos,11,24.47,19.5,216.68,Paypal,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
TXN000265,2024-11-26,jim95@example.net,Clothing,Dress,Dylan Miller,12,290.6,19.3,2814.17,Cash,Urgent,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0
TXN000266,2024-04-09,valerieboyd@example.com,Home & Garden,Furniture,Margaret Hawkins Dds,10,104.29,15.3,883.34,Bank Transfer,High,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
TXN000267,2023-09-25,conniesimmons@example.com,Home & Garden,Furniture,Cristian Santos,5,521.46,25.8,1934.62,Debit Card,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000268,2024-06-07,heather62@example.com,Books,Biography,Lisa Hensley,12,11.78,14.9,120.3,Paypal,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN000269,2025-07-30,kevinzimmerman@example.com,Home & Garden,Furniture,Connie Lawrence,11,633.3,27.2,5071.47,Cash,High,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN000270,2025-01-03,paulscott@example.com,Electronics,Headphones,Gina Moore,9,1537.69,5.5,13078.05,Credit Card,High,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN000271,2024-11-30,brettbennett@example.net,Sports,Yoga Mat,Abigail Shaffer,8,428.58,14.1,2945.2,Paypal,Urgent,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0
TXN000272,2024-04-11,timothybooth@example.com,Books,Textbook,Monica Herrera,3,19.62,6.0,55.33,Debit Card,Urgent,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN000273,2025-02-10,burgesskaren@example.org,Home & Garden,Furniture,Matthew Foster,1,28.65,8.2,26.3,Bank Transfer,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN000274,2025-01-04,kimberly67@example.net,Clothing,Jacket,Allison Hill,7,290.12,11.5,1797.29,Cash,Medium,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
