transaction_id,sale_date,customer_name,customer_email,customer_age,product_category,product_name,quantity,unit_price,discount_percent,total_amount,payment_method,sales_rep,region,customer_segment,order_priority,year,month,quarter,day_of_week,day_name,is_weekend,is_month_end,days_since_first_sale,season,is_holiday_season,age_group,customer_total_spent,customer_avg_order,customer_order_count,customer_first_purchase,customer_last_purchase,customer_value_tier,price_tier,discount_tier,gross_revenue,discount_amount,revenue_per_unit,profit_margin,rep_total_sales,rep_avg_sale,rep_transaction_count,rep_total_quantity,region_avg_sale,recency_score,frequency_rank,monetary_rank,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN000062,2024-02-21,Marissa Webster,jamessmith@example.org,57,Home & Garden,Lamp,8,776.02,14.1,5332.81,Credit Card,Connie Lawrence,East,Small Business,Urgent,2024,2,1,2,Wednesday,0,0,185,Winter,0,51-65,5332.81,5332.81,1,2024-02-21,2024-02-21,Premium,Premium,Medium,6208.16,875.3505599999999,666.6,85.9,968793.08,1895.88,511,3246,2107.87,2,2,5,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN000063,2023-12-28,Michael Elliott,stevenscott@example.com,30,Home & Garden,Furniture,9,53.44,2.6,468.46,Paypal,Holly Wood,North,Enterprise,Urgent,2023,12,4,3,Thursday,0,0,130,Winter,1,26-35,468.46,468.46,1,2023-12-28,2023-12-28,Medium,Budget,Low,480.96,12.50496,52.05,97.4,860408.65,1996.31,431,2833,2139.28,1,5,2,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
TXN000064,2025-08-10,Tracey Higgins,tamirodriguez@example.org,32,Sports,Basketball,8,320.2,22.8,1977.56,Cash,Dylan Miller,West,Individual,Low,2025,8,3,6,Sunday,1,0,721,Summer,0,26-35,1977.56,1977.56,1,2025-08-10,2025-08-10,High,Mid-Range,High,2561.6,584.0448,247.2,77.2,973103.11,2129.33,457,2950,2047.51,5,5,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN000065,2024-11-21,Michael Rubio,mdavid@example.org,30,Books,Non-Fiction,1,48.66,2.8,47.3,Paypal,Daniel Wagner,South,Small Business,High,2024,11,4,3,Thursday,0,0,459,Fall,1,26-35,47.3,47.3,1,2024-11-21,2024-11-21,Low,Mid-Range,Low,48.66,1.3624799999999997,47.3,97.21,1094357.58,2237.95,489,3176,2108.51,4,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN000066,2025-04-18,Lori Garcia,melissa91@example.net,81,Books,Manual,8,27.06,16.5,180.76,Debit Card,Angie Henderson,East,Small Business,High,2025,4,2,4,Friday,0,0,607,Spring,0,65+,180.76,180.76,1,2025-04-18,2025-04-18,Low,Budget,Medium,216.48,35.7192,22.6,83.5,956042.28,1931.4,495,3172,2107.87,5,3,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN000067,2025-05-19,Joseph Stanley,huntermatthew@example.com,35,Books,Textbook,5,68.62,17.4,283.4,Paypal,Derek Zuniga,West,Small Business,High,2025,5,2,0,Monday,0,0,638,Spring,0,26-35,283.4,283.4,1,2025-05-19,2025-05-19,Low,Premium,Medium,343.1,59.6994,56.68,82.6,981316.26,2079.06,472,3127,2047.51,5,2,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN000068,2025-03-11,Jeffrey Cox Phd,bzimmerman@example.org,68,Books,Cookbook,4,78.65,7.2,291.95,Credit Card,Monica Herrera,West,Enterprise,Urgent,2025,3,1,1,Tuesday,0,0,569,Spring,0,65+,291.95,291.95,1,2025-03-11,2025-03-11,Low,Premium,Low,314.6,22.651200000000003,72.99,92.8,916971.44,2055.99,446,2920,2047.51,4,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
TXN000069,2024-03-15,Marie Gilbert,umarshall@example.net,58,Sports,Soccer Ball,3,257.76,1.1,764.77,Credit Card,Dylan Miller,North,Enterprise,Urgent,2024,3,1,4,Friday,0,0,208,Spring,0,51-65,764.77,764.77,1,2024-03-15,2024-03-15,Medium,Mid-Range,Low,773.28,8.50608,254.92,98.9,973103.11,2129.33,457,2950,2139.28,2,5,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
TXN000070,2024-12-06,David Michael,nicole37@example.net,66,Electronics,Smart Watch,3,195.92,23.4,450.22,Credit Card,Monica Herrera,Central,Small Business,High,2024,12,4,4,Friday,0,0,474,Winter,1,65+,450.22,450.22,1,2024-12-06,2024-12-06,Medium,Budget,High,587.76,137.53583999999998,150.07,76.6,916971.44,2055.99,446,2920,2202.89,4,4,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
TXN000071,2024-05-10,Gabrielle Snyder,hunter35@example.com,27,Sports,Bicycle,11,348.51,8.6,3503.92,Paypal,Daniel Wagner,North,Small Business,Medium,2024,5,2,4,Friday,0,0,264,Spring,0,26-35,3503.92,3503.92,1,2024-05-10,2024-05-10,Premium,Premium,Low,3833.6099999999997,329.69046,318.54,91.4,1094357.58,2237.95,489,3176,2139.28,2,2,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000072,2025-03-01,Kyle Beard,blackjames@example.org,68,Home & Garden,Sofa,5,302.81,12.9,1318.74,Bank Transfer,Patty Perez,South,Individual,Medium,2025,3,1,5,Saturday,1,0,559,Spring,0,65+,6514.73,3257.36,2,2025-03-01,2025-04-03,Premium,Mid-Range,Medium,1514.05,195.31245,263.75,87.1,1050508.21,2254.31,466,3003,2108.51,5,5,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
TXN000073,2025-04-26,Justin Allen,fbrewer@example.com,48,Electronics,Camera,4,1020.45,17.5,3367.48,Paypal,Gabrielle Davis,North,Small Business,High,2025,4,2,5,Saturday,1,0,615,Spring,0,36-50,3367.48,3367.48,1,2025-04-26,2025-04-26,Premium,Mid-Range,Medium,4081.8,714.3149999999999,841.87,82.5,1007575.89,2229.15,452,3022,2139.28,5,2,5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
TXN000074,2024-10-22,Edward Sullivan,kevinperkins@example.com,74,Books,Non-Fiction,10,30.94,28.9,219.98,Cash,Abigail Shaffer,West,Small Business,Low,2024,10,4,1,Tuesday,0,0,429,Fall,0,65+,219.98,219.98,1,2024-10-22,2024-10-22,Low,Budget,High,309.40000000000003,89.4166,22.0,71.1,984709.16,2077.45,474,3046,2047.51,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000075,2024-03-02,Jessica Reese,michael74@example.com,51,Clothing,Shoes,12,99.14,29.3,841.1,Credit Card,Lisa Jackson,North,Enterprise,Urgent,2024,3,1,5,Saturday,1,0,195,Spring,0,51-65,841.1,841.1,1,2024-03-02,2024-03-02,Medium,Budget,High,1189.68,348.57624,70.09,70.7,1116273.15,2345.11,476,3122,2139.28,2,4,3,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1
TXN000076,2025-03-04,Nathan Stewart,jamesrodgers@example.com,33,Home & Garden,Decor,6,194.73,5.7,1101.78,Credit Card,Margaret Hawkins Dds,North,Small Business,Urgent,2025,3,1,1,Tuesday,0,0,562,Spring,0,26-35,1101.78,1101.78,1,2025-03-04,2025-03-04,High,Budget,Low,1168.3799999999999,66.59765999999999,183.63,94.3,1074806.64,2202.47,488,3142,2139.28,4,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN000077,2024-01-06,Paige Carlson,wallkenneth@example.com,85,Electronics,Camera,5,687.1,12.5,3006.06,Cash,Holly Wood,Central,Small Business,Medium,2024,1,1,5,Saturday,1,0,139,Winter,0,65+,3006.06,3006.06,1,2024-01-06,2024-01-06,Premium,Budget,Medium,3435.5,429.4375,601.21,87.5,860408.65,1996.31,431,2833,2202.89,1,5,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
TXN000078,2023-11-26,Michael Martinez,mccannangela@example.net,25,Home & Garden,Decor,5,603.58,10.2,2710.07,Debit Card,Matthew Foster,South,Enterprise,Urgent,2023,11,4,6,Sunday,1,0,98,Fall,1,18-25,2710.07,2710.07,1,2023-11-26,2023-11-26,Premium,Premium,Medium,3017.9,307.8258,542.01,89.8,1022438.71,2078.13,492,3240,2108.51,1,3,4,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
TXN000079,2024-05-10,Nicole Garcia,andrewstaylor@example.com,49,Books,Textbook,5,47.56,13.6,205.46,Bank Transfer,Lisa Hensley,East,Individual,Medium,2024,5,2,4,Friday,0,0,264,Spring,0,36-50,205.46,205.46,1,2024-05-10,2024-05-10,Low,Mid-Range,Medium,237.8,32.3408,41.09,86.4,869168.25,1970.9,441,2901,2107.87,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN000080,2024-09-04,Anthony Everett,ewilson@example.com,75,Sports,Basketball,6,459.32,6.6,2574.03,Cash,Margaret Hawkins Dds,West,Individual,Medium,2024,9,3,2,Wednesday,0,0,381,Fall,0,65+,2574.03,2574.03,1,2024-09-04,2024-09-04,High,Premium,Low,2755.92,181.89072000000002,429.01,93.4,1074806.64,2202.47,488,3142,2047.51,3,2,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000081,2024-02-28,Mark Brown,lisaavery@example.org,63,Electronics,Laptop,2,507.86,16.1,852.19,Bank Transfer,Michele Williams,Central,Enterprise,Medium,2024,2,1,2,Wednesday,0,0,192,Winter,0,51-65,852.19,852.19,1,2024-02-28,2024-02-28,Medium,Budget,Medium,1015.72,163.53092,426.1,83.9,874402.51,1930.25,453,2939,2202.89,2,3,3,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
TXN000082,2024-04-06,Phillip Obrien,kimberlyjames@example.com,43,Sports,Soccer Ball,7,470.75,8.4,3018.45,Paypal,Dylan Miller,South,Small Business,Low,2024,4,2,5,Saturday,1,0,230,Spring,0,36-50,3018.45,3018.45,1,2024-04-06,2024-04-06,Premium,Premium,Low,3295.25,276.80100000000004,431.21,91.6,973103.11,2129.33,457,2950,2108.51,2,3,4,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN000083,2024-12-17,Wanda Torres,lynchjody@example.org,74,Home & Garden,Bedding,1,333.56,5.7,314.55,Credit Card,Patty Perez,South,Enterprise,Low,2024,12,4,1,Tuesday,0,0,485,Winter,1,65+,314.55,314.55,1,2024-12-17,2024-12-17,Low,Mid-Range,Low,333.56,19.01292,314.55,94.3,1050508.21,2254.31,466,3003,2108.51,4,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
TXN000084,2024-08-03,Matthew Moore,andreamoore@example.com,43,Electronics,Monitor,10,450.15,24.9,3380.63,Debit Card,Monica Herrera,South,Enterprise,Low,2024,8,3,5,Saturday,1,0,349,Summer,0,36-50,3380.63,3380.63,1,2024-08-03,2024-08-03,Premium,Budget,High,4501.5,1120.8735,338.06,75.1,916971.44,2055.99,446,2920,2108.51,3,1,5,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
TXN000085,2024-02-17,Julie Johnson,jasmine71@example.net,19,Home & Garden,Decor,9,219.26,5.2,1870.73,Debit Card,Allison Hill,East,Individual,High,2024,2,1,5,Saturday,1,0,181,Winter,0,18-25,1870.73,1870.73,1,2024-02-17,2024-02-17,High,Budget,Low,1973.34,102.61368,207.86,94.8,1083710.87,2248.36,482,3190,2107.87,2,2,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN000086,2023-12-13,Rachel Weber,ronaldstephens@example.net,62,Electronics,Smartphone,7,1075.87,22.4,5844.13,Bank Transfer,Lisa Jackson,North,Small Business,Medium,2023,12,4,2,Wednesday,0,0,115,Winter,1,51-65,5844.13,5844.13,1,2023-12-13,2023-12-13,Premium,Mid-Range,High,7531.089999999999,1686.9641599999998,834.88,77.6,1116273.15,2345.11,476,3122,2139.28,1,4,5,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
TXN000087,2025-08-04,Samantha Jones,lauralarson@example.net,23,Books,Fiction,11,46.5,13.7,441.42,Paypal,Lisa Hensley,West,Enterprise,Low,2025,8,3,0,Monday,0,0,715,Summer,0,18-25,441.42,441.42,1,2025-08-04,2025-08-04,Medium,Mid-Range,Medium,511.5,70.07549999999999,40.13,86.3,869168.25,1970.9,441,2901,2047.51,5,3,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN000088,2024-09-06,Caleb Barker,gbender@example.net,57,Sports,Soccer Ball,2,174.61,4.5,333.51,Paypal,Carla Gray,Central,Small Business,Urgent,2024,9,3,4,Friday,0,0,383,Fall,0,51-65,333.51,333.51,1,2024-09-06,2024-09-06,Medium,Budget,Low,349.22,15.7149,166.76,95.5,965704.31,2225.13,434,2878,2202.89,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN000089,2025-01-24,Kyle Preston,cassandra01@example.org,43,Books,Cookbook,2,69.7,19.5,112.22,Paypal,Dylan Miller,South,Small Business,High,2025,1,1,4,Friday,0,0,523,Winter,0,36-50,112.22,112.22,1,2025-01-24,2025-01-24,Low,Premium,Medium,139.4,27.183000000000003,56.11,80.5,973103.11,2129.33,457,2950,2108.51,4,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
TXN000090,2025-01-07,Laura Sampson,barbara27@example.net,76,Sports,Weights,7,170.01,7.6,1099.62,Credit Card,Angie Henderson,North,Individual,Urgent,2025,1,1,1,Tuesday,0,0,506,Winter,0,65+,1099.62,1099.62,1,2025-01-07,2025-01-07,High,Budget,Low,1190.07,90.44532,157.09,92.4,956042.28,1931.4,495,3172,2139.28,4,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN000091,2024-08-19,Donald Shea,fwalters@example.org,31,Electronics,Smart Watch,9,166.96,28.7,1071.38,Paypal,Jamie Arnold,West,Enterprise,Low,2024,8,3,0,Monday,0,0,365,Summer,0,26-35,1071.38,1071.38,1,2024-08-19,2024-08-19,High,Budget,High,1502.64,431.25768,119.04,71.3,960567.89,1921.14,500,3264,2047.51,3,2,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
TXN000092,2025-01-15,Gary Santiago,marksteele@example.com,29,Home & Garden,Bedding,9,189.87,19.7,1372.19,Cash,Derek Zuniga,East,Individual,High,2025,1,1,2,Wednesday,0,0,514,Winter,0,26-35,1372.19,1372.19,1,2025-01-15,2025-01-15,High,Budget,Medium,1708.83,336.63951,152.47,80.3,981316.26,2079.06,472,3127,2107.87,4,3,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN000093,2023-11-18,Robin Pierce,qmiller@example.com,50,Books,Non-Fiction,10,52.95,19.3,427.31,Credit Card,Connie Lawrence,East,Enterprise,High,2023,11,4,5,Saturday,1,0,90,Fall,1,36-50,427.31,427.31,1,2023-11-18,2023-11-18,Medium,Mid-Range,Medium,529.5,102.1935,42.73,80.7,968793.08,1895.88,511,3246,2107.87,1,4,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
TXN000094,2025-06-25,Anonymous Customer,ahancock@example.net,19,Home & Garden,Plant,10,534.44,2.1,5232.17,Credit Card,Tommy Walter,Central,Individual,Urgent,2025,6,2,2,Wednesday,0,0,675,Summer,0,18-25,6802.13,3401.06,2,2024-03-09,2025-06-25,Premium,Mid-Range,Low,5344.400000000001,112.23240000000001,523.22,97.9,972699.08,2018.05,482,3075,2202.89,5,5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
TXN000095,2024-01-25,Jennifer Lopez,cindy77@example.org,22,Sports,Weights,12,175.7,28.2,1513.83,Debit Card,Connie Lawrence,Central,Individual,Low,2024,1,1,3,Thursday,0,0,158,Winter,0,18-25,5690.31,2845.16,2,2024-01-25,2024-07-21,Premium,Mid-Range,High,2108.3999999999996,594.5687999999999,126.15,71.8,968793.08,1895.88,511,3246,2202.89,3,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TXN000096,2025-05-01,Carlos Roberts,omartinez@example.net,60,Home & Garden,Cookware,8,345.99,6.5,2588.01,Paypal,Daniel Wagner,East,Enterprise,Urgent,2025,5,2,3,Thursday,0,0,620,Spring,0,51-65,8914.05,4457.02,2,2024-10-21,2025-05-01,Premium,Mid-Range,Low,2767.92,179.9148,323.5,93.5,1094357.58,2237.95,489,3176,2107.87,5,5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
TXN000097,2023-11-19,Christopher Pierce,hdavis@example.com,33,Books,Manual,10,13.83,6.1,129.86,Cash,Ryan Munoz,East,Individual,Low,2023,11,4,6,Sunday,1,0,91,Fall,1,26-35,465.99,233.0,2,2023-11-19,2023-12-10,Medium,Budget,Low,138.3,8.436300000000001,12.99,93.9,1022796.97,2180.8,469,3143,2107.87,1,5,2,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
TXN000098,2024-08-20,Brittany Cantu,william46@example.com,61,Sports,Soccer Ball,9,357.76,15.0,2736.86,Credit Card,Lisa Hensley,North,Small Business,Low,2024,8,3,1,Tuesday,0,0,366,Summer,0,51-65,2736.86,2736.86,1,2024-08-20,2024-08-20,Premium,Premium,Medium,3219.84,482.976,304.1,85.0,869168.25,1970.9,441,2901,2139.28,3,5,4,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000099,2024-05-09,Juan Reyes,michellehill@example.com,67,Sports,Basketball,10,214.12,19.2,1730.09,Credit Card,Monica Herrera,South,Enterprise,Urgent,2024,5,2,3,Thursday,0,0,263,Spring,0,65+,1730.09,1730.09,1,2024-05-09,2024-05-09,High,Mid-Range,Medium,2141.2,411.11039999999997,173.01,80.8,916971.44,2055.99,446,2920,2108.51,2,4,4,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
TXN000100,2024-09-03,Katie Hoover,jessica99@example.net,55,Home & Garden,Sofa,7,481.38,15.7,2840.62,Cash,Gina Moore,East,Individual,Low,2024,9,3,1,Tuesday,0,0,380,Fall,0,51-65,2840.62,2840.62,1,2024-09-03,2024-09-03,Premium,Mid-Range,Medium,3369.66,529.03662,405.8,84.3,1015353.97,2281.69,445,2864,2107.87,3,3,4,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN000101,2025-08-13,Jill Washington,andrea86@example.com,34,Books,Manual,6,34.58,28.7,147.93,Debit Card,Daniel Wagner,South,Small Business,Medium,2025,8,3,2,Wednesday,0,0,724,Summer,0,26-35,147.93,147.93,1,2025-08-13,2025-08-13,Low,Mid-Range,High,207.48,59.54675999999999,24.66,71.3,1094357.58,2237.95,489,3176,2108.51,5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN000102,2023-09-22,Colin Terry,xhall@example.com,73,Clothing,Jacket,2,65.49,23.2,100.59,Bank Transfer,Margaret Hawkins Dds,Central,Small Business,High,2023,9,3,4,Friday,0,0,33,Fall,0,65+,100.59,100.59,1,2023-09-22,2023-09-22,Low,Budget,High,130.98,30.387359999999994,50.3,76.8,1074806.64,2202.47,488,3142,2202.89,1,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN000103,2023-12-16,John Mcintyre,qhughes@example.net,25,Clothing,Shoes,5,241.95,17.7,995.62,Cash,Dylan Miller,West,Individual,Low,2023,12,4,5,Saturday,1,0,118,Winter,1,18-25,995.62,995.62,1,2023-12-16,2023-12-16,Medium,Premium,Medium,1209.75,214.12574999999998,199.12,82.3,973103.11,2129.33,457,2950,2047.51,1,4,3,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0
TXN000104,2025-07-27,Andrew Shaw Md,sawyerscott@example.net,21,Home & Garden,Decor,2,501.63,15.2,850.76,Paypal,Lisa Jackson,South,Small Business,Urgent,2025,7,3,6,Sunday,1,0,707,Summer,0,18-25,850.76,850.76,1,2025-07-27,2025-07-27,Medium,Mid-Range,Medium,1003.26,152.49552,425.38,84.8,1116273.15,2345.11,476,3122,2108.51,5,4,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
TXN000105,2024-05-08,Nathan Ortiz,charlesharrington@example.com,21,Books,Non-Fiction,6,78.77,2.5,460.8,Debit Card,Ethan Adams,West,Small Business,Medium,2024,5,2,2,Wednesday,0,0,262,Spring,0,18-25,460.8,460.8,1,2024-05-08,2024-05-08,Medium,Premium,Low,472.62,11.8155,76.8,97.5,1011704.63,2208.96,458,3016,2047.51,2,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN000106,2024-12-18,Jennifer Miller,melissa86@example.com,58,Home & Garden,Plant,6,551.15,1.6,3253.99,Credit Card,Monica Herrera,North,Enterprise,Urgent,2024,12,4,2,Wednesday,0,0,486,Winter,1,51-65,3253.99,3253.99,1,2024-12-18,2024-12-18,Premium,Premium,Low,3306.8999999999996,52.910399999999996,542.33,98.4,916971.44,2055.99,446,2920,2139.28,4,3,5,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
TXN000107,2025-08-04,Olivia Brennan,williamsonjimmy@example.net,34,Home & Garden,Plant,10,701.79,10.0,6316.11,Cash,Ryan Munoz,West,Individual,Low,2025,8,3,0,Monday,0,0,715,Summer,0,26-35,6316.11,6316.11,1,2025-08-04,2025-08-04,Premium,Premium,Low,7017.9,701.79,631.61,90.0,1022796.97,2180.8,469,3143,2047.51,5,5,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0
TXN000108,2024-07-29,Darren Davis,hodgesjane@example.org,83,Home & Garden,Bedding,3,544.34,24.9,1226.4,Credit Card,Margaret Hawkins Dds,West,Enterprise,High,2024,7,3,0,Monday,0,0,344,Summer,0,65+,1226.4,1226.4,1,2024-07-29,2024-07-29,High,Premium,High,1633.02,406.62198,408.8,75.1,1074806.64,2202.47,488,3142,2047.51,3,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
TXN000109,2024-07-19,Elijah Johnson,laura45@example.com,33,Electronics,Tablet,6,1897.95,14.6,9725.1,Debit Card,Angie Henderson,East,Individual,Low,2024,7,3,4,Friday,0,0,334,Summer,0,26-35,9725.1,9725.1,1,2024-07-19,2024-07-19,Premium,Premium,Medium,11387.7,1662.6042,1620.85,85.4,956042.28,1931.4,495,3172,2107.87,3,3,5,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN000110,2024-12-13,Joseph Knight,georgemiller@example.com,37,Home & Garden,Decor,3,150.74,24.9,339.62,Paypal,Noah Rhodes,West,Small Business,Medium,2024,12,4,4,Friday,0,0,481,Winter,1,36-50,339.62,339.62,1,2024-12-13,2024-12-13,Medium,Budget,High,452.22,112.60278000000001,113.21,75.1,1008819.61,2212.32,456,2935,2047.51,4,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
TXN000111,2025-01-18,Kathleen Aguilar,stevenking@example.com,76,Sports,Bicycle,8,132.32,7.2,982.34,Debit Card,Jamie Arnold,Central,Small Business,Urgent,2025,1,1,5,Saturday,1,0,517,Winter,0,65+,982.34,982.34,1,2025-01-18,2025-01-18,Medium,Budget,Low,1058.56,76.21632000000001,122.79,92.8,960567.89,1921.14,500,3264,2202.89,4,5,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN000112,2024-04-08,Robert Santana,charleslandry@example.net,48,Home & Garden,Decor,3,658.09,24.0,1500.45,Credit Card,Margaret Hawkins Dds,West,Small Business,Low,2024,4,2,0,Monday,0,0,232,Spring,0,36-50,1500.45,1500.45,1,2024-04-08,2024-04-08,High,Premium,High,1974.27,473.8248,500.15,76.0,1074806.64,2202.47,488,3142,2047.51,2,1,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TXN000113,2024-02-20,Jessica Wright,james67@example.org,27,Books,Fiction,5,41.45,15.4,175.33,Debit Card,Dylan Miller,East,Individual,Urgent,2024,2,1,1,Tuesday,0,0,184,Winter,0,26-35,175.33,175.33,1,2024-02-20,2024-02-20,Low,Mid-Range,Medium,207.25,31.9165,35.07,84.6,973103.11,2129.33,457,2950,2107.87,2,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN000114,2024-11-01,Ian Phillips,andrew64@example.org,58,Electronics,Headphones,2,781.08,0.8,1549.66,Debit Card,Cristian Santos,North,Small Business,Urgent,2024,11,4,4,Friday,0,0,439,Fall,1,51-65,1549.66,1549.66,1,2024-11-01,2024-11-01,High,Mid-Range,Low,1562.16,12.497280000000002,774.83,99.2,1050434.85,2117.81,496,3267,2139.28,3,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
TXN000115,2024-12-03,Paula Beltran,swall@example.org,35,Clothing,Shorts,1,273.17,0.6,271.53,Bank Transfer,Tommy Walter,Central,Enterprise,Urgent,2024,12,4,1,Tuesday,0,0,471,Winter,1,26-35,271.53,271.53,1,2024-12-03,2024-12-03,Low,Premium,Low,273.17,1.6390200000000001,271.53,99.4,972699.08,2018.05,482,3075,2202.89,4,5,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
TXN000116,2025-01-03,Colleen Lee,erica21@example.net,24,Electronics,Monitor,1,514.96,19.2,416.09,Credit Card,Brian Ramirez,Central,Enterprise,Low,2025,1,1,4,Friday,0,0,502,Winter,0,18-25,416.09,416.09,1,2025-01-03,2025-01-03,Medium,Budget,Medium,514.96,98.87232,416.09,80.8,1074734.73,2229.74,482,3080,2202.89,4,2,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
TXN000117,2025-03-22,Richard Johnson,jessica14@example.com,39,Books,Cookbook,7,10.11,10.6,63.27,Credit Card,Holly Wood,East,Individual,Low,2025,3,1,5,Saturday,1,0,580,Spring,0,36-50,63.27,63.27,1,2025-03-22,2025-03-22,Low,Budget,Medium,70.77,7.501619999999999,9.04,89.4,860408.65,1996.31,431,2833,2107.87,4,3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
TXN000118,2025-07-29,Curtis Buchanan,alyssa42@example.com,60,Sports,Weights,6,141.75,0.5,846.25,Debit Card,Tommy Walter,North,Enterprise,High,2025,7,3,1,Tuesday,0,0,709,Summer,0,51-65,846.25,846.25,1,2025-07-29,2025-07-29,Medium,Budget,Low,850.5,4.2525,141.04,99.5,972699.08,2018.05,482,3075,2139.28,5,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN000119,2025-03-27,Karen Drake,linda71@example.org,77,Clothing,T-Shirt,11,64.9,23.4,546.85,Debit Card,Cristian Santos,North,Enterprise,Urgent,2025,3,1,3,Thursday,0,0,585,Spring,0,65+,546.85,546.85,1,2025-03-27,2025-03-27,Medium,Budget,High,713.9000000000001,167.0526,49.71,76.6,1050434.85,2117.81,496,3267,2139.28,5,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN000120,2024-05-30,Shannon Ramsey,zcoffey@example.net,85,Electronics,Tablet,1,665.41,9.3,603.53,Paypal,Gabrielle Davis,North,Enterprise,Medium,2024,5,2,3,Thursday,0,0,284,Spring,0,65+,603.53,603.53,1,2024-05-30,2024-05-30,Medium,Budget,Low,665.41,61.88313000000001,603.53,90.7,1007575.89,2229.15,452,3022,2139.28,2,5,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
TXN000121,2024-03-10,James Baker,gibsonemily@example.net,65,Home & Garden,Plant,6,363.64,12.0,1920.02,Cash,Connie Lawrence,West,Enterprise,Urgent,2024,3,1,6,Sunday,1,0,203,Spring,0,51-65,1920.02,1920.02,1,2024-03-10,2024-03-10,High,Mid-Range,Medium,2181.84,261.8208,320.0,88.0,968793.08,1895.88,511,3246,2047.51,2,2,4,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
